date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,delta,gains,loss,avg_gain,avg_loss,rs,RSI_30,monthly_mean,EMA_30,EMA_200
14-10-2019,86.4455,87.0945,86.1,86.8215,1928898,89.02578,91.945915,89.4568875,0.2255,0.2255,0,0.337383333,0.403816667,0.835486401,45.51852851,88.74023333,88.12691321,89.36916058
15-10-2019,87.107,88.8225,87.031,88.369,3129244,89.02803,91.921865,89.5292275,1.5475,1.5475,0,0.366383333,0.403816667,0.907301168,47.56989527,88.7028,88.14253171,89.35920874
16-10-2019,88.6665,89.312,88.5261,88.8715,2804068,89.01763,91.89894,89.5980925,0.5025,0.5025,0,0.365166667,0.403816667,0.90428825,47.48694163,88.66415,88.18956192,89.35435591
17-10-2019,89.8245,89.9425,89.101,89.374,2713773,89.01171,91.874465,89.66018,0.5025,0.5025,0,0.315083333,0.403816667,0.780263321,43.82853433,88.57541667,88.26597728,89.35455138
18-10-2019,89.39,89.699,87.46,87.8755,3366091,88.93633,91.843625,89.7244875,-1.4985,0,1.4985,0.315083333,0.44175,0.713261649,41.63179916,88.44875,88.2407852,89.33983445
21-10-2019,88.483,89.294,88.25,89.283,2224902,88.91441,91.828295,89.777055,1.4075,1.4075,0,0.362,0.43815,0.826201073,45.24151722,88.3726,88.30802486,89.33926893
22-10-2019,89.4075,89.489,88.1,88.2865,2234425,88.89522,91.823625,89.81111,-0.9965,0,0.9965,0.362,0.453366667,0.798470701,44.39720371,88.28123333,88.30663616,89.32879362
23-10-2019,88.065,88.5025,87.1,88.1085,2190380,88.83305,91.858365,89.8375075,-0.178,0,0.178,0.357933333,0.4593,0.779301836,43.79818085,88.17986667,88.29385318,89.31665139
24-10-2019,88.5545,89.4169,88.0135,89.039,5204350,88.85087,91.883975,89.8678475,0.9305,0.9305,0,0.354683333,0.4593,0.772225851,43.57378325,88.07525,88.34192717,89.31388869
25-10-2019,84.8775,88.2105,84.75,88.0665,9626402,88.83608,91.89539,89.894125,-0.9725,0,0.9725,0.354683333,0.4847,0.731758476,42.25522705,87.94523333,88.32415768,89.30147687
28-10-2019,87.403,88.935,87.125,88.854,3708851,88.82059,91.90675,89.928255,0.7875,0.7875,0,0.380933333,0.4322,0.881382076,46.84758547,87.89396667,88.35834105,89.29702436
29-10-2019,88.7405,88.85,87.7905,88.1355,2276855,88.76718,91.88609,89.96463,-0.7185,0,0.7185,0.356416667,0.45615,0.781358471,43.86306765,87.79423333,88.34396421,89.2854669
30-10-2019,88.012,89.119,87.9558,88.9995,2449405,88.74579,91.84577,89.9909875,0.864,0.864,0,0.385216667,0.447666667,0.860498883,46.25097553,87.73178333,88.38625684,89.28262146
31-10-2019,88.7995,89.6,88.5738,88.833,2781185,88.69891,91.80225,90.0142075,-0.1665,0,0.1665,0.378483333,0.453216667,0.835104623,45.5071941,87.65705,88.41507898,89.27814762
01-11-2019,89.4005,89.8723,89.2605,89.572,2790354,88.68475,91.77031,90.0387625,0.739,0.739,0,0.403116667,0.40765,0.988879349,49.72042922,87.65251667,88.48971905,89.28107152
04-11-2019,90.0505,90.753,90.0505,90.233,2771922,88.73979,91.73749,90.0658775,0.661,0.661,0,0.42515,0.392883333,1.082127858,51.97220977,87.68478333,88.60218879,89.29054344
05-11-2019,90.458,90.5125,89.7,90.0855,1885543,88.77263,91.70351,90.1082625,-0.1475,0,0.1475,0.42515,0.324983333,1.308220934,56.67659083,87.78495,88.69788628,89.29845346
06-11-2019,90.05,90.125,89.429,89.7885,2029783,88.80657,91.65838,90.1472,-0.297,0,0.297,0.380616667,0.334883333,1.136564973,53.1959003,87.83068333,88.76824846,89.30332955
07-11-2019,90.188,90.295,89.174,89.41,2651086,88.83052,91.601795,90.1805175,-0.3785,0,0.3785,0.380616667,0.300016667,1.268651742,55.92095597,87.91128333,88.80965178,89.30439094
08-11-2019,89.3945,89.494,88.702,89.294,2126198,88.83,91.54034,90.209345,-0.116,0,0.116,0.380616667,0.2799,1.359830892,57.62408216,88.012,88.84090006,89.30428755
11-11-2019,88.9,89,88.3565,88.5825,1947810,88.82536,91.46707,90.242785,-0.7115,0,0.7115,0.363183333,0.303616667,1.196190372,54.46660668,88.07156667,88.82422908,89.29710558
12-11-2019,88.733,89.311,88.5955,88.9,2038925,88.81352,91.40042,90.288815,0.3175,0.3175,0,0.373766667,0.303183333,1.232807432,55.21333432,88.14215,88.82911753,89.29315429
13-11-2019,88.6695,88.75,87.3661,87.6555,2926892,88.76601,91.320025,90.309485,-1.2445,0,1.2445,0.373766667,0.3073,1.21629244,54.87960063,88.20861667,88.75340027,89.27685922
14-11-2019,87.5715,88.3297,87.478,87.73,2269417,88.67989,91.25819,90.3184525,0.0745,0.0745,0,0.3576,0.3073,1.163683697,53.78252369,88.25891667,88.68737445,89.26146758
15-11-2019,88.0025,88.084,86.643,86.9745,3931141,88.58587,91.17902,90.3467675,-0.7555,0,0.7555,0.332216667,0.332483333,0.999197955,49.97994083,88.25865,88.57686642,89.23871169
18-11-2019,86.915,87.685,86.1355,87.6265,2841907,88.50705,91.103145,90.3765725,0.652,0.652,0,0.35395,0.320833333,1.103220779,52.45387408,88.29176667,88.51555246,89.22266978
19-11-2019,87.8495,88.034,87.1515,87.6395,2274535,88.43929,91.032725,90.4000675,0.013,0.013,0,0.354383333,0.275583333,1.285938917,56.25429917,88.37056667,88.45903294,89.20691685
20-11-2019,87.457,88.1262,86.706,87.2765,2793759,88.36183,90.944395,90.426385,-0.363,0,0.363,0.326916667,0.287683333,1.136376803,53.19177785,88.4098,88.38274049,89.18770872
21-11-2019,87.15,87.3435,86.518,86.7355,2662938,88.25299,90.844595,90.45647,-0.541,0,0.541,0.326916667,0.302833333,1.079526692,51.91213444,88.43388333,88.27646691,89.16330863
22-11-2019,86.951,87.3215,86.55,87.286,2479081,88.15937,90.747955,90.495845,0.5505,0.5505,0,0.325833333,0.302833333,1.075949367,51.82926829,88.45688333,88.21256582,89.14462894
25-11-2019,87.6625,88.871,87.662,88.692,3489467,88.12537,90.66342,90.541555,1.406,1.406,0,0.365183333,0.302833333,1.205888828,54.66679973,88.51923333,88.24349706,89.14012517
26-11-2019,88.996,89.8515,88.9175,89.847,3190428,88.09976,90.58573,90.5812875,1.155,1.155,0,0.3521,0.302833333,1.162685746,53.76119707,88.5685,88.34694886,89.14715875
27-11-2019,90.05,91.225,89.8655,90.9255,3035846,88.10081,90.500835,90.625915,1.0785,1.0785,0,0.3713,0.302833333,1.226086957,55.078125,88.63696667,88.513307,89.16485369
29-11-2019,90.889,91.2345,90.0395,90.04,1923440,88.08011,90.392535,90.6704525,-0.8855,0,0.8855,0.35455,0.33235,1.066797051,51.61595574,88.65916667,88.61180332,89.17356162
02-12-2019,90.22,90.2775,88.134,89.08,3931750,88.06755,90.282805,90.713865,-0.96,0,0.96,0.35455,0.3144,1.127703562,53.00097167,88.69931667,88.64200956,89.17263065
03-12-2019,88,88.6435,87.3615,88.498,3529582,88.05221,90.162285,90.74946,-0.582,0,0.582,0.307633333,0.3338,0.921609746,47.96029725,88.67315,88.63271862,89.16591791
04-12-2019,88.7005,89.4545,88.011,88.0345,2680700,88.07129,90.03214,90.7841075,-0.4635,0,0.4635,0.307633333,0.316033333,0.973420525,49.32656334,88.66475,88.59412387,89.15466002
05-12-2019,88.175,88.175,87,87.024,2827852,88.04344,89.89743,90.8143675,-1.0105,0,1.0105,0.307633333,0.343783333,0.89484656,47.22527824,88.6286,88.49282556,89.13345942
06-12-2019,87.56,87.72,87.0065,87.58,3119979,88.0552,89.777215,90.8443775,0.556,0.556,0,0.29515,0.343783333,0.85853493,46.1941778,88.57996667,88.43393359,89.11800212
09-12-2019,87.533,88.3446,87.2805,87.4755,2502489,88.07926,89.66302,90.873505,-0.1045,0,0.1045,0.29515,0.31485,0.937430522,48.3852459,88.56026667,88.37209916,89.10165881
10-12-2019,87.37,87.5335,86.75,86.9605,2515644,88.08256,89.550365,90.8992075,-0.515,0,0.515,0.2689,0.332016667,0.809899101,44.74830121,88.49715,88.28102825,89.08035375
11-12-2019,87.0835,87.5,86.7855,87.436,2101318,88.09563,89.43191,90.926115,0.4755,0.4755,0,0.28475,0.308066667,0.924312919,48.03339987,88.47383333,88.2265103,89.06399202
12-12-2019,87.5,88.2,87.272,88.0165,3103949,88.14273,89.31483,90.95624,0.5805,0.5805,0,0.2753,0.308066667,0.893637741,47.19158905,88.44106667,88.21296124,89.05356921
13-12-2019,88.25,88.4495,87.75,88.047,2744771,88.17925,89.1949,90.9785425,0.0305,0.0305,0,0.276316667,0.302516667,0.913393201,47.73682695,88.41486667,88.20225407,89.0435536
16-12-2019,88.35,88.475,87.8525,88.4605,3149345,88.20881,89.092595,90.9968025,0.4135,0.4135,0,0.265466667,0.302516667,0.877527409,46.73846064,88.37781667,88.2189151,89.03775207
17-12-2019,88.9005,89.6,88.8695,89.533,3646697,88.26681,89.0164,91.02136,1.0725,1.0725,0,0.279183333,0.302516667,0.922869263,47.99438428,88.35448333,88.30369477,89.04267991
18-12-2019,89.751,89.91,89.118,89.2015,3354137,88.34533,88.95219,91.05013,-0.3315,0,0.3315,0.279183333,0.30865,0.904530482,47.49362064,88.32501667,88.36161768,89.04426021
19-12-2019,89.025,89.6495,88.703,89.614,2738320,88.41562,88.899065,91.0917125,0.4125,0.4125,0,0.292933333,0.29875,0.980529986,49.50846455,88.3192,88.44241654,89.04992926
20-12-2019,89.9808,90.1485,89.1225,89.325,5152460,88.48186,88.858925,91.1331375,-0.289,0,0.289,0.292933333,0.295766667,0.990420376,49.75935677,88.31636667,88.49935741,89.05266629
23-12-2019,89.413,89.65,89.2255,89.65,2137493,88.54294,88.827765,91.1637325,0.325,0.325,0,0.303766667,0.2919,1.040653192,50.99608282,88.32823333,88.57359242,89.05860991
24-12-2019,89.6905,89.7785,89.3788,89.4605,881337,88.59572,88.81075,91.19276,-0.1895,0,0.1895,0.303766667,0.2745,1.106618094,52.53055107,88.3575,88.63081226,89.06260881
26-12-2019,90.0505,93.523,89.975,93.4385,6024608,88.69711,88.86257,91.23725,3.978,3.978,0,0.425783333,0.2745,1.551123254,60.80158031,88.50878333,88.94098566,89.10615002
27-12-2019,94.146,95.07,93.3005,93.49,6188754,88.78948,88.903555,91.283145,0.0515,0.0515,0,0.4275,0.233016667,1.834632716,64.72206101,88.70326667,89.23447046,89.14977042
30-12-2019,93.7,94.2,92.031,92.3445,3677306,88.84889,88.9303,91.3167775,-1.1455,0,1.1455,0.425016667,0.2712,1.5671706,61.04660905,88.85708333,89.43511753,89.18155877
31-12-2019,92.1,92.663,91.6115,92.392,2510380,88.93922,88.937775,91.3432,0.0475,0.0475,0,0.4266,0.246016667,1.73402886,63.42394132,89.03766667,89.62588414,89.21350346
02-01-2020,93.75,94.9005,93.2075,94.9005,4035910,89.05157,88.98299,91.37724,2.5085,2.5085,0,0.488483333,0.246016667,1.985570083,66.50555934,89.28013333,89.96618194,89.27009049
03-01-2020,93.225,94.3099,93.225,93.7485,3766604,89.16081,89.028015,91.396665,-1.152,0,1.152,0.48805,0.284416667,1.715968356,63.18071977,89.48376667,90.21020246,89.31465178
06-01-2020,93,95.1845,93,95.144,4065698,89.30152,89.067285,91.41757,1.3955,1.3955,0,0.534566667,0.272316667,1.963033233,66.2508004,89.74601667,90.52851198,89.37265524
07-01-2020,95.225,95.6945,94.6022,95.343,4134010,89.4276,89.139235,91.4530925,0.199,0.199,0,0.5412,0.254283333,2.128334535,68.03410924,90.03293333,90.83912411,89.43206166
08-01-2020,94.902,95.55,94.3223,94.5985,3511966,89.55824,89.19716,91.48252,-0.7445,0,0.7445,0.52285,0.2791,1.873342888,65.1973315,90.27668333,91.08166449,89.483469
09-01-2020,95.4945,95.891,94.7902,95.0525,3174962,89.68221,89.2514,91.5118425,0.454,0.454,0,0.491116667,0.2791,1.759644094,63.76344319,90.4887,91.33784742,89.53888225
10-01-2020,95.2685,95.347,94,94.158,2856959,89.80266,89.28492,91.5412075,-0.8945,0,0.8945,0.452616667,0.308916667,1.465173995,59.43491202,90.6324,91.51979275,89.58484362
13-01-2020,94.5655,94.9,94.04,94.565,2785844,89.91397,89.32988,91.5706775,0.407,0.407,0,0.430233333,0.308916667,1.392716482,58.20649846,90.75371667,91.71625773,89.63439741
14-01-2020,94.294,94.3555,92.9275,93.472,3446381,90.00675,89.35283,91.59285,-1.093,0,1.093,0.430233333,0.315833333,1.362216359,57.66687517,90.86811667,91.82953143,89.67258251
15-01-2020,93.6125,93.943,92.7545,93.101,2896592,90.07733,89.38104,91.6048075,-0.371,0,0.371,0.430233333,0.2962,1.452509566,59.22543936,91.00215,91.91156166,89.70669612
16-01-2020,94.1495,94.2795,93.301,93.897,2659493,90.15061,89.4452,91.6207975,0.796,0.796,0,0.456766667,0.2768,1.650168593,62.26655155,91.18211667,92.03965446,89.74839069
17-01-2020,94.2945,94.332,92.8625,93.236,3997340,90.21362,89.493125,91.6318025,-0.661,0,0.661,0.456766667,0.283383333,1.611833206,61.71271589,91.3555,92.11683804,89.78309327
21-01-2020,93.25,94.7135,93,94.6,3707785,90.30985,89.55821,91.6500875,1.364,1.364,0,0.502233333,0.2497,2.01134695,66.79226882,91.60803333,92.27704204,89.83102269
22-01-2020,94.8045,95.125,94.167,94.373,3216257,90.40911,89.619815,91.6626325,-0.227,0,0.227,0.4837,0.257266667,1.880150298,65.27958973,91.83446667,92.41226513,89.87621649
23-01-2020,94.2555,94.4988,93.638,94.229,2484613,90.50781,89.668905,91.6713125,-0.144,0,0.144,0.4837,0.258583333,1.870576861,65.16379639,92.05958333,92.52947383,89.91952777
24-01-2020,94.5685,94.7495,92.372,93.082,3766181,90.5978,89.71158,91.6777625,-1.147,0,1.147,0.4837,0.27965,1.729662078,63.3654287,92.26363333,92.56512068,89.95099516
27-01-2020,91,92.05,90.767,91.417,3528509,90.64814,89.73083,91.673015,-1.665,0,1.665,0.46785,0.33515,1.395942115,58.26276463,92.39633333,92.49104838,89.96558227
28-01-2020,92.025,92.9055,91.501,92.6625,2808040,90.74828,89.757145,91.67531,1.2455,1.2455,0,0.490016667,0.33515,1.462081655,59.38396284,92.5512,92.50210977,89.99241727
29-01-2020,93.2,93.7375,92.751,92.9,2101390,90.85168,89.765785,91.679045,0.2375,0.2375,0,0.496916667,0.33515,1.482669451,59.72077558,92.71296667,92.52778011,90.02134844
30-01-2020,92.9,93.6435,92.5305,93.534,6327438,90.98287,89.78437,91.6854975,0.634,0.634,0,0.504266667,0.33515,1.50459993,60.07346371,92.88208333,92.59269752,90.0563002
31-01-2020,102.574,102.786,100.114,100.436,15567280,91.23906,89.873055,91.7219175,6.902,6.902,0,0.698583333,0.33515,2.084390074,67.57867922,93.24551667,93.09871704,90.15958079
03-02-2020,100.53,102.425,100.012,100.21,5899094,91.49047,89.96488,91.7567625,-0.226,0,0.226,0.698583333,0.331633333,2.106493115,67.80936049,93.61246667,93.55750949,90.25958497
04-02-2020,101.494,102.99,100.769,102.483,5289338,91.7946,90.078215,91.803755,2.273,2.273,0,0.7606,0.331633333,2.293496834,69.63713492,94.04143333,94.13334758,90.38121099
05-02-2020,103.551,103.551,101.6,101.993,4376174,92.09975,90.17637,91.8418925,-0.49,0,0.49,0.7606,0.338333333,2.248078818,69.21256976,94.4637,94.64042193,90.49675117
06-02-2020,102.051,102.815,101.24,102.511,3182954,92.40425,90.28181,91.873505,0.518,0.518,0,0.767033333,0.338333333,2.267093596,69.39175538,94.8924,95.14820116,90.61629594
07-02-2020,102.1,104.926,101.905,103.964,5095347,92.70969,90.41753,91.9178875,1.453,1.453,0,0.815466667,0.332016667,2.456101601,71.06566544,95.37585,95.71696238,90.74910891
10-02-2020,104.251,106.78,104.248,106.696,5056235,93.04667,90.573215,91.975805,2.732,2.732,0,0.773933333,0.332016667,2.33100748,69.9790527,95.81776667,96.42528739,90.90778445
11-02-2020,107.545,109.298,106.8,107.54,5746011,93.37896,90.739885,92.0258475,0.844,0.844,0,0.80035,0.332016667,2.410571758,70.67940302,96.2861,97.14236562,91.07327913
12-02-2020,108.16,109.012,107.765,108,3334264,93.73816,90.909135,92.08124,0.46,0.46,0,0.815683333,0.293833333,2.776006807,73.51699689,96.80795,97.84285816,91.24170421
13-02-2020,107.249,108.514,107.1,107.493,3031791,94.10642,91.086985,92.137075,-0.507,0,0.507,0.8141,0.310733333,2.619931345,72.37516669,97.31131667,98.46544796,91.40340865
14-02-2020,107.784,107.952,106.295,106.743,2606169,94.47132,91.261765,92.19291,-0.75,0,0.75,0.730483333,0.335733333,2.175784353,68.51171588,97.70606667,98.99948357,91.5560414
18-02-2020,106.251,108.303,106.205,107.784,2951070,94.86631,91.4688,92.256625,1.041,1.041,0,0.765183333,0.297333333,2.573486547,72.01612524,98.17391667,99.56622657,91.71751362
19-02-2020,108.39,109.255,108.056,108.511,2561165,95.29605,91.669745,92.308565,0.727,0.727,0,0.7429,0.297333333,2.498542601,71.41666934,98.61948333,100.1433087,91.88461299
20-02-2020,108.654,108.84,106.372,107.655,3131342,95.69755,91.876375,92.3592025,-0.856,0,0.856,0.736266667,0.325866667,2.259410802,69.31960834,99.02988333,100.627934,92.04153226
21-02-2020,107.107,107.228,104.4,104.799,4650740,96.04402,92.06164,92.4029475,-2.856,0,2.856,0.736266667,0.39625,1.858086225,65.01155244,99.3699,100.897035,92.16847224
24-02-2020,100.159,101.965,99.3987,100.465,6546997,96.31411,92.198335,92.42583,-4.334,0,4.334,0.721133333,0.540716667,1.333662115,57.14889514,99.55031667,100.8691618,92.25102476
25-02-2020,101.321,101.73,97.921,98.637,6219094,96.53813,92.31688,92.4440475,-1.828,0,1.828,0.721133333,0.571833333,1.261090061,55.77354405,99.69961667,100.7251513,92.3145668
26-02-2020,98.514,100.733,98.0225,98.9795,5240402,96.75739,92.45006,92.46645,0.3425,0.3425,0,0.718983333,0.571833333,1.257330224,55.69987992,99.84676667,100.6125287,92.38088454
27-02-2020,96.719,98.75,94.1381,94.215,8143993,96.88075,92.53,92.481855,-4.7645,0,4.7645,0.718983333,0.694216667,1.035675702,50.87626191,99.87153333,100.1997849,92.39913445
28-02-2020,90.7315,94.488,90.5565,94.1875,9493797,96.99529,92.60205,92.4927625,-0.0275,0,0.0275,0.718983333,0.682766667,1.053043988,51.29183758,99.90775,99.81189554,92.41692913
02-03-2020,95.3245,97.7255,93.5,97.6975,6761651,97.15858,92.712695,92.5134625,3.51,3.51,0,0.80945,0.682766667,1.18554411,54.24480359,100.0344333,99.67548292,92.46947212
03-03-2020,98.7685,99.8165,94.4045,95.4495,7534492,97.28354,92.814435,92.5138175,-2.248,0,2.248,0.80945,0.735666667,1.100294517,52.38762984,100.1082167,99.40283886,92.49912414
04-03-2020,97.3285,98.9,96.1,98.7915,4772919,97.46709,92.941355,92.540525,3.342,3.342,0,0.875383333,0.735666667,1.189918441,54.33619896,100.2479333,99.36339765,92.56173485
05-03-2020,96.65,98.036,95.5,96.2015,4748210,97.60462,93.04324,92.55679,-2.59,0,2.59,0.875383333,0.814433333,1.07483731,51.80345008,100.3088833,99.15940425,92.59795142
06-03-2020,93.75,95.5435,93.475,95.0545,5273580,97.71271,93.127825,92.5676825,-1.147,0,1.147,0.875383333,0.847866667,1.032454002,50.79839451,100.3364,98.89457172,92.62239469
09-03-2020,88.693,93.1385,88.0645,90.0305,7813232,97.72411,93.159915,92.552915,-5.024,0,5.024,0.875383333,0.9771,0.89589943,47.25458619,100.2346833,98.32269612,92.59660469
10-03-2020,93.544,94.7135,90.9085,94.591,7133310,97.74716,93.222135,92.572,4.5605,4.5605,0,1.0274,0.9216,1.114800347,52.71421242,100.3404833,98.08194154,92.61644942
11-03-2020,92.8925,93.566,90.075,91.043,5646831,97.69822,93.24385,92.571395,-3.548,0,3.548,0.985883333,1.039866667,0.948086293,48.66757168,100.2865,97.62781627,92.6007932
12-03-2020,86.099,88.25,83.75,83.8305,11346210,97.52794,93.188415,92.53144,-7.2125,0,7.2125,0.977966667,1.280283333,0.763867373,43.30639507,99.98418333,96.73766684,92.51352661
13-03-2020,87.75,89.3155,84.031,89.25,8809725,97.4651,93.20216,92.5228925,5.4195,5.4195,0,1.137483333,1.280283333,0.888462189,47.04686143,99.84138333,96.25459156,92.4810537
16-03-2020,82.0755,87.9726,81.3016,84.4575,8917265,97.25624,93.153905,92.4911,-4.7925,0,4.7925,0.907416667,1.440033333,0.630135876,38.65542042,99.30876667,95.49348888,92.40121735
17-03-2020,88.7735,92.8888,84.462,90.392,10917130,97.18911,93.17496,92.4992925,5.9345,5.9345,0,1.105233333,1.4325,0.771541594,43.55198865,98.9815,95.16436056,92.38122514
18-03-2020,87.5,92.083,87.25,91.5,9645218,97.11623,93.208875,92.53362,1.108,1.108,0,1.0664,1.4325,0.74443281,42.6747769,98.6154,94.9279502,92.37245673
19-03-2020,93,97.25,91.6325,94.0465,10399940,97.0903,93.25895,92.5714625,2.5465,2.5465,0,1.151283333,1.416166667,0.812957514,44.84150941,98.35051667,94.87108245,92.38911387
20-03-2020,96.3155,97.85,91.0365,92.3045,9817850,97.04442,93.30133,92.59836,-1.742,0,1.742,1.134016667,1.474233333,0.769224682,43.47806639,98.0103,94.70549648,92.38827194
23-03-2020,91.3875,95.97,90.6,95.1415,7808489,97.0462,93.364205,92.6354775,2.837,2.837,0,1.18015,1.474233333,0.800517783,44.46042081,97.71621667,94.73362574,92.41566725
24-03-2020,97.5748,97.75,95.017,97.005,7147080,97.10314,93.4529,92.669495,1.8635,1.8635,0,1.1512,1.474233333,0.780880458,43.8479997,97.39318333,94.88016602,92.46133225
25-03-2020,96.0345,97.513,94.289,94.292,6479073,97.09768,93.505825,92.6757975,-2.713,0,2.713,1.123066667,1.564666667,0.717767363,41.7848993,96.95158333,94.84221982,92.47954785
26-03-2020,95.1,97.8245,94.4645,97.7745,6235118,97.18373,93.59524,92.698745,3.4825,3.4825,0,1.223816667,1.564666667,0.782158074,43.88825467,96.61073333,95.03139919,92.53223394
27-03-2020,96.543,96.9895,94.996,95.005,5387897,97.22181,93.64957,92.70994,-2.7695,0,2.7695,1.223816667,1.640083333,0.746191759,42.73252092,96.19446667,95.02969602,92.55683858
30-03-2020,96.1415,98.6815,95.617,98.1975,6126087,97.30782,93.729215,92.7333525,3.1925,3.1925,0,1.330233333,1.615083333,0.823631392,45.16435697,95.90961667,95.23407047,92.61296456
31-03-2020,98.2175,99.651,97.2005,97.486,5123626,97.39282,93.80322,92.753365,-0.7115,0,0.7115,1.295533333,1.6388,0.790537792,44.15085766,95.56635,95.37935624,92.66145248
01-04-2020,96.6485,97.248,94.65,95.385,4121875,97.40852,93.859185,92.7587825,-2.101,0,2.101,1.2713,1.708833333,0.743957866,42.65916514,95.12881667,95.37972036,92.68855245
